timestamp,value1,value2,value3
1746751877.249,-3.793,3.561,-1.839
1746751877.252,-3.796,3.559,-1.840
1746751877.253,-3.797,3.558,-1.840
1746751877.255,-3.799,3.557,-1.841
1746751877.257,-3.800,3.556,-1.841
1746751877.258,-3.802,3.555,-1.842
1746751877.260,-3.803,3.553,-1.842
1746751877.262,-3.805,3.552,-1.842
1746751877.263,-3.806,3.551,-1.843
1746751877.265,-3.808,3.550,-1.843
1746751877.266,-3.809,3.549,-1.843
1746751877.268,-3.811,3.548,-1.844
1746751877.270,-3.813,3.546,-1.844
1746751877.271,-3.814,3.545,-1.845
1746751877.273,-3.816,3.544,-1.845
1746751877.275,-3.817,3.543,-1.845
1746751877.277,-3.819,3.542,-1.846
1746751877.279,-3.821,3.540,-1.846
1746751877.281,-3.823,3.539,-1.847
1746751877.283,-3.825,3.537,-1.847
1746751877.285,-3.827,3.536,-1.848
1746751877.288,-3.829,3.534,-1.848
1746751877.290,-3.831,3.532,-1.849
1746751877.292,-3.833,3.531,-1.849
1746751877.293,-3.834,3.530,-1.850
1746751877.296,-3.837,3.528,-1.850
1746751877.298,-3.838,3.527,-1.851
1746751877.299,-3.840,3.526,-1.851
1746751877.301,-3.841,3.524,-1.851
1746751877.304,-3.844,3.522,-1.852
1746751877.307,-3.847,3.520,-1.853
1746751877.309,-3.848,3.519,-1.853
1746751877.310,-3.850,3.518,-1.853
1746751877.312,-3.851,3.517,-1.854
1746751877.313,-3.853,3.516,-1.854
1746751877.317,-3.856,3.513,-1.855
1746751877.318,-3.857,3.512,-1.855
1746751877.320,-3.859,3.511,-1.856
1746751877.323,-3.862,3.509,-1.856
1746751877.325,-3.863,3.508,-1.857
1746751877.326,-3.865,3.506,-1.857
1746751877.328,-3.866,3.505,-1.857
1746751877.329,-3.867,3.504,-1.858
1746751877.331,-3.869,3.503,-1.858
1746751877.332,-3.870,3.502,-1.858
1746751877.334,-3.872,3.501,-1.859
1746751877.336,-3.873,3.500,-1.859
1746751877.337,-3.875,3.499,-1.859
1746751877.339,-3.876,3.498,-1.860
1746751877.340,-3.878,3.496,-1.860
1746751877.342,-3.879,3.495,-1.860
1746751877.343,-3.880,3.494,-1.861
1746751877.345,-3.882,3.493,-1.861
1746751877.346,-3.883,3.492,-1.861
1746751877.347,-3.884,3.491,-1.862
1746751877.349,-3.886,3.490,-1.862
1746751877.351,-3.887,3.489,-1.862
1746751877.352,-3.888,3.488,-1.863
1746751877.354,-3.890,3.487,-1.863
1746751877.355,-3.891,3.486,-1.863
1746751877.357,-3.893,3.485,-1.864
1746751877.358,-3.894,3.484,-1.864
1746751877.360,-3.895,3.483,-1.864
1746751877.361,-3.897,3.481,-1.865
1746751877.363,-3.898,3.480,-1.865
1746751877.364,-3.900,3.479,-1.865
1746751877.366,-3.901,3.478,-1.866
1746751877.367,-3.902,3.477,-1.866
1746751877.369,-3.904,3.476,-1.866
1746751877.370,-3.905,3.475,-1.867
1746751877.372,-3.906,3.474,-1.867
1746751877.373,-3.908,3.473,-1.867
1746751877.374,-3.909,3.472,-1.868
1746751877.376,-3.910,3.471,-1.868
1746751877.377,-3.912,3.470,-1.868
1746751877.379,-3.913,3.469,-1.869
1746751877.380,-3.914,3.468,-1.869
1746751877.382,-3.916,3.467,-1.869
1746751877.383,-3.917,3.466,-1.869
1746751877.385,-3.918,3.465,-1.870
1746751877.386,-3.920,3.463,-1.870
1746751877.391,-3.924,3.460,-1.871
1746751877.393,-3.926,3.459,-1.871
1746751877.394,-3.927,3.458,-1.872
1746751877.396,-3.928,3.457,-1.872
1746751877.398,-3.931,3.455,-1.873
1746751877.401,-3.933,3.453,-1.873
1746751877.403,-3.935,3.451,-1.874
1746751877.404,-3.936,3.450,-1.874
1746751877.406,-3.938,3.449,-1.874
1746751877.407,-3.939,3.448,-1.875
1746751877.409,-3.941,3.447,-1.875
1746751877.412,-3.943,3.445,-1.875
1746751877.416,-3.947,3.442,-1.876
1746751877.419,-3.950,3.440,-1.877
1746751877.422,-3.953,3.437,-1.878
1746751877.426,-3.957,3.434,-1.878
1746751877.428,-3.959,3.433,-1.879
1746751877.431,-3.961,3.431,-1.879
1746751877.433,-3.963,3.430,-1.880
1746751877.436,-3.965,3.428,-1.880
1746751877.438,-3.967,3.426,-1.881
1746751877.441,-3.970,3.424,-1.882
1746751877.444,-3.973,3.422,-1.882
1746751877.446,-3.975,3.420,-1.882
1746751877.449,-3.977,3.418,-1.883
1746751877.457,-3.985,3.412,-1.885
1746751877.459,-3.987,3.410,-1.885
1746751877.462,-3.989,3.408,-1.886
1746751877.464,-3.991,3.407,-1.886
1746751877.466,-3.993,3.406,-1.886
1746751877.467,-3.994,3.405,-1.887
1746751877.469,-3.996,3.403,-1.887
1746751877.470,-3.997,3.402,-1.887
1746751877.472,-3.999,3.401,-1.888
1746751877.474,-4.000,3.400,-1.888
1746751877.476,-4.002,3.398,-1.888
1746751877.479,-4.005,3.396,-1.889
1746751877.482,-4.008,3.394,-1.890
1746751877.484,-4.010,3.392,-1.890
1746751877.486,-4.011,3.391,-1.890
1746751877.488,-4.013,3.389,-1.891
1746751877.490,-4.015,3.388,-1.891
1746751877.492,-4.017,3.386,-1.892
1746751877.493,-4.018,3.385,-1.892
1746751877.497,-4.021,3.383,-1.893
1746751877.498,-4.023,3.382,-1.893
1746751877.501,-4.025,3.380,-1.893
1746751877.503,-4.027,3.378,-1.894
1746751877.506,-4.030,3.376,-1.894
1746751877.509,-4.033,3.374,-1.895
1746751877.512,-4.035,3.372,-1.895
1746751877.514,-4.037,3.370,-1.896
1746751877.515,-4.038,3.369,-1.896
1746751877.517,-4.040,3.368,-1.896
1746751877.522,-4.044,3.364,-1.897
1746751877.523,-4.046,3.363,-1.898
1746751877.525,-4.047,3.362,-1.898
1746751877.526,-4.049,3.361,-1.898
1746751877.528,-4.050,3.359,-1.899
1746751877.530,-4.052,3.358,-1.899
1746751877.532,-4.054,3.357,-1.899
1746751877.534,-4.056,3.355,-1.900
1746751877.536,-4.057,3.354,-1.900
1746751877.537,-4.059,3.353,-1.900
1746751877.539,-4.060,3.352,-1.901
1746751877.540,-4.061,3.351,-1.901
1746751877.542,-4.062,3.350,-1.901
1746751877.544,-4.064,3.348,-1.902
1746751877.547,-4.067,3.346,-1.902
1746751877.549,-4.069,3.344,-1.902
1746751877.550,-4.070,3.343,-1.903
1746751877.552,-4.072,3.342,-1.903
1746751877.554,-4.073,3.341,-1.903
1746751877.555,-4.075,3.340,-1.904
1746751877.557,-4.076,3.339,-1.904
1746751877.558,-4.077,3.338,-1.904
1746751877.559,-4.079,3.336,-1.904
1746751877.561,-4.080,3.335,-1.905
1746751877.563,-4.082,3.334,-1.905
1746751877.564,-4.083,3.333,-1.905
1746751877.566,-4.085,3.332,-1.906
1746751877.567,-4.086,3.331,-1.906
1746751877.569,-4.087,3.329,-1.906
1746751877.570,-4.089,3.328,-1.906
1746751877.572,-4.090,3.327,-1.907
1746751877.573,-4.091,3.326,-1.907
1746751877.575,-4.093,3.325,-1.907
1746751877.577,-4.095,3.323,-1.908
1746751877.579,-4.097,3.322,-1.908
1746751877.581,-4.098,3.320,-1.908
1746751877.582,-4.100,3.319,-1.909
1746751877.584,-4.101,3.318,-1.909
1746751877.585,-4.102,3.317,-1.909
1746751877.587,-4.104,3.316,-1.909
1746751877.588,-4.105,3.315,-1.910
1746751877.590,-4.106,3.314,-1.910
1746751877.591,-4.108,3.313,-1.910
1746751877.593,-4.109,3.311,-1.910
1746751877.594,-4.111,3.310,-1.911
1746751877.596,-4.112,3.309,-1.911
1746751877.597,-4.113,3.308,-1.911
1746751877.599,-4.114,3.307,-1.911
1746751877.600,-4.116,3.306,-1.912
1746751877.602,-4.117,3.305,-1.912
1746751877.605,-4.120,3.303,-1.912
1746751877.607,-4.122,3.301,-1.913
1746751877.609,-4.124,3.300,-1.913
1746751877.610,-4.125,3.298,-1.913
1746751877.612,-4.127,3.297,-1.914
1746751877.613,-4.128,3.296,-1.914
1746751877.616,-4.130,3.294,-1.914
1746751877.617,-4.131,3.293,-1.915
1746751877.619,-4.133,3.292,-1.915
1746751877.620,-4.134,3.291,-1.915
1746751877.622,-4.135,3.290,-1.915
1746751877.623,-4.137,3.289,-1.916
1746751877.625,-4.138,3.288,-1.916
1746751877.626,-4.140,3.286,-1.916
1746751877.628,-4.141,3.285,-1.917
1746751877.632,-4.144,3.282,-1.917
1746751877.637,-4.149,3.278,-1.918
1746751877.640,-4.152,3.276,-1.919
1746751877.642,-4.154,3.275,-1.919
1746751877.643,-4.155,3.273,-1.919
1746751877.646,-4.158,3.271,-1.920
1746751877.649,-4.160,3.269,-1.920
1746751877.651,-4.162,3.267,-1.921
1746751877.653,-4.164,3.266,-1.921
1746751877.655,-4.166,3.265,-1.921
1746751877.657,-4.167,3.263,-1.921
1746751877.658,-4.169,3.262,-1.922
1746751877.661,-4.171,3.260,-1.922
1746751877.663,-4.173,3.258,-1.923
1746751877.665,-4.175,3.257,-1.923
1746751877.667,-4.177,3.255,-1.923
1746751877.669,-4.178,3.254,-1.923
1746751877.671,-4.180,3.253,-1.924
1746751877.672,-4.182,3.251,-1.924
1746751877.674,-4.183,3.250,-1.924
1746751877.676,-4.184,3.249,-1.925
1746751877.677,-4.186,3.248,-1.925
1746751877.679,-4.187,3.247,-1.925
1746751877.680,-4.189,3.246,-1.925
1746751877.682,-4.190,3.244,-1.926
1746751877.683,-4.191,3.243,-1.926
1746751877.685,-4.193,3.242,-1.926
1746751877.686,-4.194,3.241,-1.926
1746751877.688,-4.195,3.240,-1.926
1746751877.689,-4.197,3.239,-1.927
1746751877.691,-4.198,3.238,-1.927
1746751877.692,-4.199,3.237,-1.927
1746751877.693,-4.201,3.236,-1.927
1746751877.695,-4.202,3.234,-1.928
1746751877.696,-4.203,3.233,-1.928
1746751877.699,-4.205,3.232,-1.928
1746751877.700,-4.207,3.230,-1.928
1746751877.701,-4.208,3.229,-1.929
1746751877.703,-4.209,3.228,-1.929
1746751877.704,-4.211,3.227,-1.929
1746751877.706,-4.212,3.226,-1.929
1746751877.707,-4.213,3.225,-1.930
1746751877.709,-4.215,3.224,-1.930
1746751877.710,-4.216,3.223,-1.930
1746751877.712,-4.218,3.221,-1.930
1746751877.714,-4.219,3.220,-1.931
1746751877.715,-4.220,3.219,-1.931
1746751877.717,-4.222,3.218,-1.931
1746751877.718,-4.223,3.217,-1.931
1746751877.720,-4.224,3.216,-1.932
1746751877.721,-4.226,3.214,-1.932
1746751877.723,-4.227,3.213,-1.932
1746751877.724,-4.228,3.212,-1.932
1746751877.726,-4.230,3.211,-1.932
1746751877.727,-4.231,3.210,-1.933
1746751877.729,-4.233,3.209,-1.933
1746751877.730,-4.234,3.207,-1.933
1746751877.732,-4.235,3.206,-1.933
1746751877.733,-4.237,3.205,-1.934
1746751877.735,-4.238,3.204,-1.934
1746751877.736,-4.239,3.203,-1.934
1746751877.738,-4.241,3.202,-1.934
1746751877.739,-4.242,3.201,-1.935
1746751877.741,-4.244,3.199,-1.935
1746751877.742,-4.245,3.198,-1.935
1746751877.744,-4.246,3.197,-1.935
1746751877.746,-4.248,3.195,-1.936
1746751877.748,-4.250,3.194,-1.936
1746751877.749,-4.251,3.193,-1.936
1746751877.751,-4.253,3.191,-1.936
1746751877.752,-4.254,3.190,-1.937
1746751877.754,-4.256,3.189,-1.937
1746751877.756,-4.257,3.188,-1.937
1746751877.757,-4.258,3.187,-1.937
1746751877.759,-4.260,3.185,-1.937
1746751877.760,-4.261,3.184,-1.938
1746751877.762,-4.262,3.183,-1.938
1746751877.763,-4.264,3.182,-1.938
1746751877.765,-4.265,3.181,-1.938
1746751877.766,-4.267,3.180,-1.939
1746751877.768,-4.268,3.178,-1.939
1746751877.769,-4.269,3.177,-1.939
1746751877.772,-4.272,3.175,-1.939
1746751877.773,-4.273,3.174,-1.940
1746751877.775,-4.274,3.173,-1.940
1746751877.777,-4.276,3.171,-1.940
1746751877.778,-4.278,3.170,-1.940
1746751877.780,-4.279,3.169,-1.941
1746751877.781,-4.280,3.168,-1.941
1746751877.783,-4.282,3.167,-1.941
1746751877.784,-4.283,3.166,-1.941
1746751877.786,-4.284,3.164,-1.941
1746751877.787,-4.286,3.163,-1.942
1746751877.789,-4.287,3.162,-1.942
1746751877.791,-4.289,3.161,-1.942
1746751877.792,-4.290,3.160,-1.942
1746751877.793,-4.291,3.159,-1.943
1746751877.795,-4.293,3.157,-1.943
1746751877.797,-4.294,3.156,-1.943
1746751877.798,-4.296,3.155,-1.943
1746751877.800,-4.297,3.154,-1.943
1746751877.801,-4.298,3.152,-1.944
1746751877.803,-4.300,3.151,-1.944
1746751877.804,-4.301,3.150,-1.944
1746751877.806,-4.302,3.149,-1.944
1746751877.807,-4.304,3.148,-1.945
1746751877.809,-4.306,3.146,-1.945
1746751877.811,-4.307,3.145,-1.945
1746751877.812,-4.308,3.144,-1.945
1746751877.814,-4.310,3.143,-1.945
1746751877.815,-4.311,3.142,-1.946
1746751877.817,-4.312,3.140,-1.946
1746751877.818,-4.314,3.139,-1.946
1746751877.820,-4.315,3.138,-1.946
1746751877.821,-4.316,3.137,-1.946
1746751877.823,-4.318,3.136,-1.947
1746751877.824,-4.319,3.135,-1.947
1746751877.826,-4.320,3.133,-1.947
1746751877.828,-4.322,3.132,-1.947
1746751877.829,-4.324,3.131,-1.948
1746751877.832,-4.326,3.129,-1.948
1746751877.834,-4.327,3.127,-1.948
1746751877.836,-4.329,3.126,-1.948
1746751877.838,-4.331,3.124,-1.949
1746751877.840,-4.333,3.123,-1.949
1746751877.841,-4.334,3.121,-1.949
1746751877.843,-4.336,3.120,-1.949
1746751877.845,-4.337,3.119,-1.950
1746751877.847,-4.339,3.117,-1.950
1746751877.849,-4.341,3.116,-1.950
1746751877.850,-4.342,3.114,-1.950
1746751877.852,-4.344,3.113,-1.951
1746751877.853,-4.345,3.112,-1.951
1746751877.855,-4.346,3.111,-1.951
1746751877.856,-4.348,3.110,-1.951
1746751877.858,-4.350,3.108,-1.951
1746751877.860,-4.351,3.107,-1.952
1746751877.862,-4.353,3.105,-1.952
1746751877.863,-4.354,3.104,-1.952
1746751877.865,-4.355,3.103,-1.952
1746751877.866,-4.357,3.102,-1.952
1746751877.868,-4.358,3.101,-1.953
1746751877.869,-4.359,3.100,-1.953
1746751877.871,-4.361,3.098,-1.953
1746751877.872,-4.362,3.097,-1.953
1746751877.874,-4.363,3.096,-1.953
1746751877.875,-4.365,3.095,-1.954
1746751877.877,-4.366,3.094,-1.954
1746751877.878,-4.367,3.093,-1.954
1746751877.880,-4.369,3.091,-1.954
1746751877.881,-4.370,3.090,-1.954
1746751877.883,-4.372,3.089,-1.955
1746751877.884,-4.373,3.088,-1.955
1746751877.886,-4.374,3.087,-1.955
1746751877.887,-4.375,3.086,-1.955
1746751877.888,-4.376,3.085,-1.955
1746751877.890,-4.378,3.083,-1.955
1746751877.891,-4.379,3.082,-1.956
1746751877.893,-4.381,3.081,-1.956
1746751877.894,-4.382,3.080,-1.956
1746751877.896,-4.383,3.079,-1.956
1746751877.897,-4.385,3.077,-1.956
1746751877.899,-4.386,3.076,-1.957
1746751877.900,-4.387,3.075,-1.957
1746751877.902,-4.389,3.074,-1.957
1746751877.903,-4.390,3.073,-1.957
1746751877.905,-4.391,3.072,-1.957
1746751877.906,-4.393,3.071,-1.958
1746751877.907,-4.394,3.069,-1.958
1746751877.909,-4.395,3.068,-1.958
1746751877.910,-4.397,3.067,-1.958
1746751877.912,-4.398,3.066,-1.958
1746751877.914,-4.399,3.065,-1.958
1746751877.915,-4.401,3.063,-1.959
1746751877.917,-4.402,3.062,-1.959
1746751877.918,-4.404,3.061,-1.959
1746751877.920,-4.405,3.060,-1.959
1746751877.921,-4.406,3.059,-1.959
1746751877.923,-4.408,3.057,-1.960
1746751877.924,-4.409,3.056,-1.960
1746751877.926,-4.410,3.055,-1.960
1746751877.928,-4.412,3.054,-1.960
1746751877.929,-4.413,3.052,-1.960
1746751877.931,-4.415,3.051,-1.961
1746751877.932,-4.416,3.050,-1.961
1746751877.934,-4.418,3.048,-1.961
1746751877.936,-4.419,3.047,-1.961
1746751877.937,-4.421,3.046,-1.961
1746751877.939,-4.422,3.045,-1.961
1746751877.940,-4.423,3.043,-1.962
1746751877.942,-4.425,3.042,-1.962
1746751877.943,-4.426,3.041,-1.962
1746751877.945,-4.427,3.040,-1.962
1746751877.946,-4.429,3.039,-1.962
1746751877.948,-4.430,3.037,-1.962
1746751877.949,-4.431,3.036,-1.963
1746751877.952,-4.434,3.034,-1.963
1746751877.955,-4.436,3.032,-1.963
1746751877.957,-4.438,3.030,-1.964
1746751877.959,-4.440,3.029,-1.964
1746751877.961,-4.442,3.027,-1.964
1746751877.963,-4.444,3.025,-1.964
1746751877.965,-4.446,3.023,-1.965
1746751877.968,-4.448,3.022,-1.965
1746751877.970,-4.450,3.020,-1.965
1746751877.972,-4.452,3.018,-1.965
1746751877.975,-4.454,3.016,-1.966
1746751877.978,-4.457,3.014,-1.966
1746751877.980,-4.459,3.012,-1.966
1746751877.982,-4.461,3.010,-1.966
1746751877.984,-4.463,3.008,-1.967
1746751877.988,-4.466,3.006,-1.967
1746751877.990,-4.468,3.004,-1.967
1746751877.992,-4.470,3.002,-1.967
1746751877.995,-4.472,3.000,-1.968
1746751877.997,-4.474,2.998,-1.968
1746751878.000,-4.477,2.996,-1.968
1746751878.002,-4.478,2.994,-1.968
1746751878.004,-4.480,2.993,-1.969
1746751878.006,-4.483,2.991,-1.969
1746751878.009,-4.485,2.989,-1.969
1746751878.011,-4.487,2.987,-1.969
1746751878.014,-4.489,2.984,-1.970
1746751878.017,-4.492,2.982,-1.970
1746751878.020,-4.494,2.980,-1.970
1746751878.022,-4.496,2.978,-1.971
1746751878.024,-4.499,2.976,-1.971
1746751878.028,-4.502,2.973,-1.971
1746751878.030,-4.504,2.972,-1.971
1746751878.032,-4.506,2.970,-1.972
1746751878.034,-4.508,2.968,-1.972
1746751878.037,-4.510,2.966,-1.972
1746751878.039,-4.512,2.964,-1.972
1746751878.041,-4.514,2.963,-1.973
1746751878.043,-4.515,2.961,-1.973
1746751878.047,-4.519,2.958,-1.973
1746751878.050,-4.522,2.955,-1.973
1746751878.052,-4.523,2.954,-1.974
1746751878.054,-4.525,2.952,-1.974
1746751878.056,-4.527,2.951,-1.974
1746751878.057,-4.528,2.950,-1.974
1746751878.059,-4.529,2.948,-1.974
1746751878.061,-4.531,2.947,-1.974
1746751878.062,-4.533,2.946,-1.975
1746751878.064,-4.534,2.944,-1.975
1746751878.066,-4.536,2.943,-1.975
1746751878.067,-4.537,2.942,-1.975
1746751878.069,-4.538,2.940,-1.975
1746751878.071,-4.540,2.939,-1.975
1746751878.072,-4.541,2.938,-1.976
1746751878.074,-4.543,2.936,-1.976
1746751878.075,-4.544,2.935,-1.976
1746751878.077,-4.546,2.934,-1.976
1746751878.079,-4.547,2.932,-1.976
1746751878.080,-4.548,2.931,-1.976
1746751878.082,-4.550,2.930,-1.976
1746751878.084,-4.552,2.928,-1.977
1746751878.086,-4.553,2.927,-1.977
1746751878.087,-4.555,2.925,-1.977
1746751878.089,-4.556,2.924,-1.977
1746751878.091,-4.558,2.923,-1.977
1746751878.092,-4.559,2.921,-1.977
1746751878.094,-4.561,2.920,-1.978
1746751878.095,-4.562,2.919,-1.978
1746751878.097,-4.563,2.917,-1.978
1746751878.099,-4.565,2.916,-1.978
1746751878.100,-4.566,2.915,-1.978
1746751878.102,-4.568,2.914,-1.978
1746751878.104,-4.569,2.912,-1.978
1746751878.105,-4.571,2.911,-1.979
1746751878.107,-4.572,2.909,-1.979
1746751878.109,-4.574,2.908,-1.979
1746751878.110,-4.575,2.907,-1.979
1746751878.112,-4.577,2.905,-1.979
1746751878.114,-4.578,2.904,-1.979
1746751878.115,-4.580,2.903,-1.979
1746751878.117,-4.581,2.901,-1.980
1746751878.119,-4.583,2.900,-1.980
1746751878.120,-4.584,2.899,-1.980
1746751878.122,-4.585,2.897,-1.980
1746751878.124,-4.587,2.896,-1.980
1746751878.125,-4.588,2.895,-1.980
1746751878.127,-4.590,2.893,-1.980
1746751878.128,-4.591,2.892,-1.981
1746751878.130,-4.593,2.891,-1.981
1746751878.133,-4.595,2.888,-1.981
1746751878.135,-4.597,2.887,-1.981
1746751878.136,-4.598,2.886,-1.981
1746751878.138,-4.600,2.884,-1.981
1746751878.140,-4.601,2.883,-1.981
1746751878.142,-4.603,2.881,-1.982
1746751878.143,-4.604,2.880,-1.982
1746751878.145,-4.606,2.879,-1.982
1746751878.147,-4.607,2.877,-1.982
1746751878.148,-4.609,2.876,-1.982
1746751878.150,-4.610,2.874,-1.982
1746751878.152,-4.612,2.873,-1.982
1746751878.153,-4.614,2.872,-1.983
1746751878.155,-4.615,2.870,-1.983
1746751878.157,-4.617,2.869,-1.983
1746751878.159,-4.618,2.867,-1.983
1746751878.160,-4.620,2.866,-1.983
1746751878.162,-4.621,2.865,-1.983
1746751878.164,-4.623,2.863,-1.983
1746751878.165,-4.624,2.862,-1.983
1746751878.167,-4.626,2.860,-1.984
1746751878.169,-4.627,2.859,-1.984
1746751878.171,-4.629,2.857,-1.984
1746751878.173,-4.631,2.855,-1.984
1746751878.175,-4.633,2.854,-1.984
1746751878.178,-4.636,2.851,-1.984
1746751878.180,-4.637,2.850,-1.985
1746751878.182,-4.639,2.848,-1.985
1746751878.184,-4.640,2.847,-1.985
1746751878.186,-4.642,2.845,-1.985
1746751878.187,-4.644,2.844,-1.985
1746751878.189,-4.645,2.842,-1.985
1746751878.191,-4.647,2.841,-1.985
1746751878.193,-4.648,2.839,-1.986
1746751878.195,-4.650,2.838,-1.986
1746751878.196,-4.651,2.836,-1.986
1746751878.198,-4.653,2.835,-1.986
1746751878.200,-4.655,2.833,-1.986
1746751878.202,-4.656,2.832,-1.986
1746751878.203,-4.658,2.830,-1.986
1746751878.205,-4.659,2.829,-1.986
1746751878.207,-4.661,2.828,-1.987
1746751878.209,-4.663,2.826,-1.987
1746751878.211,-4.664,2.825,-1.987
1746751878.212,-4.666,2.823,-1.987
1746751878.214,-4.667,2.822,-1.987
1746751878.216,-4.669,2.820,-1.987
1746751878.218,-4.671,2.818,-1.987
1746751878.220,-4.673,2.817,-1.987
1746751878.222,-4.674,2.815,-1.988
1746751878.227,-4.678,2.811,-1.988
1746751878.229,-4.680,2.810,-1.988
1746751878.231,-4.682,2.808,-1.988
1746751878.232,-4.683,2.807,-1.988
1746751878.234,-4.685,2.805,-1.988
1746751878.236,-4.687,2.803,-1.988
1746751878.238,-4.689,2.802,-1.989
1746751878.240,-4.690,2.800,-1.989
1746751878.242,-4.692,2.799,-1.989
1746751878.244,-4.694,2.797,-1.989
1746751878.247,-4.696,2.795,-1.989
1746751878.249,-4.698,2.793,-1.989
1746751878.251,-4.700,2.791,-1.989
1746751878.253,-4.701,2.790,-1.990
1746751878.255,-4.703,2.788,-1.990
1746751878.257,-4.705,2.786,-1.990
1746751878.259,-4.707,2.785,-1.990
1746751878.261,-4.708,2.783,-1.990
1746751878.263,-4.710,2.782,-1.990
1746751878.265,-4.712,2.780,-1.990
1746751878.267,-4.714,2.778,-1.990
1746751878.269,-4.716,2.776,-1.990
1746751878.271,-4.717,2.775,-1.991
1746751878.273,-4.719,2.773,-1.991
1746751878.275,-4.721,2.771,-1.991
1746751878.277,-4.723,2.769,-1.991
1746751878.279,-4.725,2.768,-1.991
1746751878.283,-4.728,2.764,-1.991
1746751878.286,-4.731,2.762,-1.991
1746751878.289,-4.733,2.760,-1.992
1746751878.291,-4.735,2.758,-1.992
1746751878.293,-4.737,2.756,-1.992
1746751878.299,-4.742,2.751,-1.992
1746751878.302,-4.744,2.749,-1.992
1746751878.304,-4.747,2.747,-1.992
1746751878.306,-4.748,2.745,-1.993
1746751878.308,-4.750,2.744,-1.993
1746751878.310,-4.752,2.742,-1.993
1746751878.313,-4.754,2.740,-1.993
1746751878.315,-4.756,2.738,-1.993
1746751878.318,-4.758,2.736,-1.993
1746751878.320,-4.760,2.734,-1.993
1746751878.322,-4.762,2.732,-1.993
1746751878.324,-4.764,2.730,-1.993
1746751878.326,-4.766,2.728,-1.994
1746751878.329,-4.769,2.726,-1.994
1746751878.332,-4.771,2.724,-1.994
1746751878.334,-4.773,2.722,-1.994
1746751878.337,-4.775,2.720,-1.994
1746751878.340,-4.778,2.717,-1.994
1746751878.346,-4.783,2.712,-1.994
1746751878.351,-4.788,2.708,-1.995
1746751878.357,-4.793,2.703,-1.995
1746751878.359,-4.795,2.701,-1.995
1746751878.361,-4.797,2.699,-1.995
1746751878.364,-4.799,2.697,-1.995
1746751878.366,-4.801,2.695,-1.995
1746751878.368,-4.803,2.693,-1.995
1746751878.370,-4.805,2.692,-1.995
1746751878.372,-4.806,2.690,-1.996
1746751878.375,-4.809,2.687,-1.996
1746751878.377,-4.811,2.685,-1.996
1746751878.379,-4.813,2.684,-1.996
1746751878.381,-4.814,2.682,-1.996
1746751878.384,-4.817,2.680,-1.996
1746751878.386,-4.819,2.678,-1.996
1746751878.388,-4.820,2.676,-1.996
1746751878.390,-4.822,2.675,-1.996
1746751878.392,-4.824,2.673,-1.996
1746751878.394,-4.825,2.672,-1.996
1746751878.396,-4.827,2.670,-1.996
1746751878.398,-4.829,2.668,-1.997
1746751878.405,-4.836,2.662,-1.997
1746751878.408,-4.838,2.660,-1.997
1746751878.410,-4.839,2.658,-1.997
1746751878.413,-4.842,2.655,-1.997
1746751878.415,-4.844,2.654,-1.997
1746751878.416,-4.845,2.652,-1.997
1746751878.418,-4.847,2.651,-1.997
1746751878.419,-4.848,2.650,-1.997
1746751878.421,-4.849,2.649,-1.997
1746751878.423,-4.851,2.647,-1.997
1746751878.424,-4.852,2.646,-1.997
1746751878.426,-4.854,2.644,-1.997
1746751878.428,-4.855,2.643,-1.998
